cont,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
2537,0.1362815429,0.769345687,0.7500049905,0.7409467842,0.05732915826,0.08092760927,0.008075395829,0.3966097346,0.2348720688,0.7294117643,0.7536924606,0.6923796963,0.1914067119,0.9815257701,0.375546237,0.040860214,0.4810578985,0.4806866953,0.07667774869,0
2538,0.148285257,0.7535416376,0.7383362497,0.7143853393,0.04369889998,0.09603640282,0.01068446454,0.3451567664,0.2069820554,0.725219575,0.7560083231,0.7232563973,0.1967244352,0.9997491381,0.4538295933,0.040860214,0.5250178699,0.5246781116,0.09727095476,0
2539,0.149206163,0.7925757809,0.7749920149,0.8081039587,0.09648694876,0.0675745053,0.007170900356,0.51401723,0.1768971829,0.739191075,0.8005345201,0.6813204305,0.1925950821,0.9997491381,0.3487768026,0.040860214,0.4617583989,0.4613733906,0.07233347637,0
2540,0.2313818888,0.7533130181,0.7198510821,0.7609875815,0.1081204845,0.06275018593,0.005422603673,0.5280944672,0.32203766,0.7073791357,0.7356277719,0.6540458346,0.1952510823,0.9463075685,0.5091362948,0.040860214,0.4038598999,0.4034334764,0.1673811218,0
2541,0.1693464055,0.7500872028,0.7382386244,0.7624665872,0.09043631844,0.06701598392,0.005735172793,0.4145235147,0.2358391042,0.6609442071,0.7469595309,0.6484876084,0.1916434565,0.9549628925,0.5447472964,0.4537634403,0.6965689778,0.6877682403,0.04178747346,0
2542,0.1791918079,0.7277358825,0.7116336454,0.7365563654,0.0929678765,0.05457814927,0.003438360564,0.499018576,0.2869413717,0.6774628893,0.7305858617,0.6426563735,0.197716533,0.9905847843,0.737610507,0.040860214,0.4606862044,0.4603004292,0.125264021,0
2543,0.124072628,0.7911542699,0.7697393418,0.77261822,0.06752946038,0.06990223954,0.005918396935,0.4069410406,0.1689423937,0.7800269893,0.7906942816,0.6837503777,0.2113789041,0.9997491381,0.5134940431,0.040860214,0.3824160114,0.3819742489,0.1852199539,0
2544,0.18228282,0.7445730671,0.7641682544,0.7529541441,0.05424911116,0.1108629545,0.01671760595,0.4412134812,0.2458250809,0.68137255,0.7694841089,0.6771167526,0.1964776498,0.9905847843,0.5695453916,0.040860214,0.3791994282,0.3787553648,0.1217625499,0
2545,0.2841896355,0.7479025627,0.7393017999,0.7784899869,0.1048725978,0.05715977561,0.004224219308,0.5652706551,0.3465572805,0.686934025,0.745117435,0.6581409285,0.1964776498,0.9905847843,0.2868824557,0.040860214,0.3674052895,0.3669527897,0.09944145799,0
2546,0.1532564362,0.7794176585,0.733992401,0.7764184202,0.1083838272,0.06501341718,0.005050863704,0.4363940699,0.2328220414,0.791281375,0.7609124408,0.5908475295,0.2094527098,0.9725702833,0.6051644228,0.040860214,0.4799857041,0.4796137339,0.1306495685,0
2547,0.175761708,0.7586766124,0.7359012367,0.7879342589,0.1175687569,0.05007796466,0.002886489345,0.5183838867,0.2655861294,0.6785714286,0.7620801094,0.6627555504,0.2022814043,0.9377489602,0.4440001557,0.040860214,0.9860614725,0.9860515021,0.03761915733,0
2548,0.162152205,0.7863688537,0.7660695107,0.7710294812,0.06980424372,0.07238314611,0.006015468516,0.460912617,0.250028318,0.7822485214,0.7772868278,0.6243780793,0.205684163,0.9905847843,0.4073896167,0.040860214,0.353466762,0.3530042918,0.1526121884,0
2549,0.1132363062,0.7771766387,0.7898565302,0.755600395,0.03010606374,0.09424034922,0.01042803314,0.2811271575,0.1593361768,0.7118055571,0.7947721967,0.7069774546,0.2002319974,0.9637165684,0.5307802952,0.040860214,0.3877769836,0.3873390558,0.1590056146,0
2550,0.1406573965,0.737031586,0.7455963307,0.7309985367,0.05226392994,0.0831476709,0.008120291252,0.3887925124,0.2226110452,0.6588541679,0.7443225319,0.5805385972,0.1945209728,0.9997491381,0.7166230119,0.040860214,0.7619728377,0.7618025751,0.06337834989,0
2551,0.2495711253,0.7363459953,0.7252887071,0.7708163312,0.11199993,0.05775063496,0.004438387196,0.5575920175,0.354367785,0.6752450964,0.7346853625,0.656712151,0.225090481,0.9377489602,0.367630953,0.402150537,0.2494639028,0.241416309,0.1240452366,0
2552,0.2155291912,0.778367784,0.6889249237,0.8176083419,0.1951951312,0.05325060921,0.003308156717,0.5068050149,0.2413007348,0.617021275,0.758340572,0.5476163925,0.194278567,0.9997491381,0.6241686399,0.040860214,0.4360257327,0.4356223176,0.1611437993,0
2553,0.2118227421,0.8642681971,0.8229760723,0.8886976948,0.1247658967,0.04536814593,0.00233029228,0.4832645693,0.2290915188,0.8587257607,0.8675391061,0.5988405855,0.1940366451,0.9997491381,0.4011849992,0.040860214,0.3095067906,0.3090128755,0.1775407745,0
2554,0.128529918,0.8405765686,0.8194337025,0.8690000388,0.1093435883,0.05943140877,0.005008664397,0.3743821362,0.1451591469,0.7223168643,0.857698334,0.6858287093,0.1950072304,0.9997491381,0.306081912,0.040860214,0.1851322373,0.1845493562,0.1165080957,0
2555,0.1616839252,0.7611589789,0.7377712812,0.7648970636,0.09327966507,0.05424313529,0.003489848531,0.4961544103,0.2368044424,0.7194805179,0.762334104,0.5577305381,0.1916434565,0.9905847843,0.5669449538,0.040860214,0.3513223731,0.3508583691,0.1137643172,0
2556,0.181489775,0.7111189776,0.6893615246,0.6996132587,0.08029304978,0.05520274525,0.003602628276,0.5170305744,0.2674458669,0.6844660179,0.7003689538,0.5702504481,0.2133338726,0.9905847843,0.3216978378,0.040860214,0.3223731237,0.321888412,0.1149580494,0
2557,0.09772414107,0.7417153758,0.7575369333,0.7175775528,0.02683096681,0.0944455345,0.01075609385,0.2849556912,0.167181278,0.6892523357,0.7467933242,0.64891576,0.1930737075,0.9997491381,0.3782277642,0.040860214,0.3352394568,0.3347639485,0.1090864728,0
2558,0.2386151461,0.8216280386,0.7707124026,0.8714157705,0.1623453769,0.04425888413,0.002492686876,0.5753289013,0.312747416,0.8819776714,0.8130495786,0.6793141752,0.198967917,0.9905847843,0.4865271562,0.040860214,0.3052180129,0.30472103,0.1559304048,0
2559,0.2088890719,0.7943320292,0.7847159696,0.7856859291,0.06463218546,0.08344384851,0.008539224366,0.4615868795,0.2920321649,0.7317073179,0.774672392,0.5994240006,0.2027990042,0.9997491381,0.4760163736,0.040860214,0.3277340958,0.3272532189,0.09151258696,0
2560,0.2671941973,0.836304639,0.7285217999,0.9449505658,0.277537982,0.05044011754,0.003589598084,0.5279097754,0.2048901862,0.9536178107,0.8437966187,0.6878720217,0.1921183352,0.9815257701,0.3586720054,0.402150537,0.3566833452,0.3487124464,0.1254036088,0
2561,0.1462940178,0.7373847689,0.7301276145,0.7262059674,0.06369924752,0.073383319,0.006774371238,0.4592158431,0.244013552,0.6818181821,0.7346332281,0.6208223902,0.2144641695,0.9905847843,0.6578506534,0.040860214,0.353466762,0.3530042918,0.170698891,0
2562,0.2646675542,0.7813573514,0.7366048878,0.7956053899,0.1242776599,0.05092446248,0.003195564549,0.6280082677,0.4082357704,0.796587925,0.7578416544,0.5579269999,0.1950072304,0.9815257701,0.444367374,0.040860214,0.3298784846,0.3293991416,0.1468397812,0
2563,0.1150578209,0.8375198523,0.8427632486,0.8550988991,0.07160308897,0.06476074585,0.005349213386,0.3475495004,0.1205217584,0.7495854071,0.8681209665,0.6503433731,0.1933137303,0.9997491381,0.6894925863,0.040860214,0.4381701215,0.4377682403,0.1506274958,0
2564,0.1391805108,0.8951063935,0.8626300831,0.9367746004,0.1301667662,0.03964980122,0.001569001101,0.4132150563,0.1237648541,0.9246231143,0.9146065665,0.832059424,0.2176230608,0.9905847843,0.307406123,0.040860214,0.2516082916,0.2510729614,0.114466013,0
2565,0.2129746253,0.9344242292,0.8373389735,0.9466376894,0.1660301597,0.05396064669,0.003624961486,0.4154779421,0.2052691309,0.9185840714,0.9152082276,0.6840933867,0.1959855561,0.9815257701,0.54465106,0.4537634403,0.4617583989,0.4527896996,0.1772562857,0
2566,0.119228381,0.8610333069,0.8308113234,0.8535468899,0.08252492022,0.05414940757,0.0033184783,0.3442396111,0.1313167946,0.8524590179,0.8677365131,0.6793783479,0.2017659145,0.9905847843,0.2974556231,0.4537634403,0.1797712652,0.1706008584,0.1169991379,0
2567,0.1567620082,0.9291728428,0.8994532134,0.9567531957,0.1112574178,0.05943176506,0.004588206812,0.3546318386,0.1249246941,0.8678571429,0.9423559642,0.7547594637,0.1979658041,0.9815257701,0.4691285855,0.040860214,0.4982130093,0.4978540773,0.1724669002,0
2568,0.09454018705,0.8379758724,0.8512706801,0.8404738147,0.04857191436,0.09563950628,0.01223058015,0.2377110249,0.1048288304,0.7838983036,0.8605689932,0.8108388386,0.2075546669,0.9292854426,0.2240564996,0.4537634403,0.1883488206,0.1791845494,0.1146506707,0
2569,0.1129911406,0.9359228511,0.9157309433,0.9320346419,0.07035690665,0.0506982683,0.002628422464,0.3020481056,0.1036387209,0.8828828821,0.9493475778,0.684590731,0.2184976998,0.9997491381,0.3008219798,0.040860214,0.2430307362,0.2424892704,0.1783388533,0
2570,0.1784486442,0.7917913251,0.7924204937,0.8647798806,0.1333376629,0.07701187764,0.008370774564,0.3991321358,0.2059320771,0.7091561929,0.8290167885,0.745487396,0.2392962618,0.9997491381,0.6666865498,0.040860214,0.4681915654,0.4678111588,0.09194000231,0
2571,0.1550095885,0.8799515072,0.8051598559,0.9187938742,0.1724820439,0.0672980915,0.007335821734,0.3781822002,0.1228728058,0.7054108214,0.8891118867,0.6826703487,0.1937951966,0.9997491381,0.3158243213,0.040860214,0.2172980701,0.2167381974,0.1172929792,0
2572,0.2029446392,0.8368276562,0.8068229387,0.9120857659,0.1642463691,0.06532263477,0.007086541853,0.4575035027,0.2172045197,0.7421875,0.8652855263,0.6743286486,0.2352786291,0.9997491381,0.4976942467,0.4537634403,0.2408863474,0.2317596567,0.158184115,0
2573,0.154755817,0.9972669361,0.9680821542,0.979087828,0.0615627288,0.07818348103,0.006871776861,0.2016206412,0.1234014157,0.94980695,0.9929771294,0.6698364844,0.2009966143,0.9815257701,0.515897023,0.040860214,0.7930664761,0.7929184549,0.09341709932,0
2574,0.09773301529,0.8992028025,0.9136164773,0.8916837988,0.03341756867,0.07319333304,0.006435024399,0.2351364387,0.1126385818,0.8196428571,0.920089579,0.7742174623,0.1999781562,0.9815257701,0.5050122548,0.040860214,0.4081486776,0.4077253219,0.1241022556,0
2575,0.1355285556,0.9068584775,0.8800917525,0.9066232465,0.0827657483,0.05723647121,0.004213984163,0.3293265554,0.1342003275,0.8657314643,0.9118412952,0.7138863898,0.2094527098,0.9905847843,0.3939138223,0.040860214,0.2494639028,0.2489270386,0.1641157137,0
2576,0.1148348718,0.846999376,0.8288116203,0.8227447032,0.05472787673,0.09262971082,0.01070249845,0.2795302578,0.1387859483,0.804835925,0.8535928547,0.697596303,0.1950072304,0.9997491381,0.7167202514,0.4537634403,0.9335239457,0.9248927039,0.0757779457,0
2577,0.08539048161,0.9174380935,0.8787925159,0.9107158339,0.08808621138,0.06557346738,0.005423630677,0.2644625992,0.07965675922,0.8767605643,0.9235470429,0.6012329265,0.1935542267,0.9815257701,0.3113787559,0.4537634403,0.2569692638,0.2478540773,0.1202415553,0
2578,0.1360845663,0.8808927463,0.8826928481,0.9036941215,0.07722014712,0.05718822637,0.003802024085,0.3238775136,0.1484621254,0.8115671643,0.9053227918,0.7624730299,0.1921183352,0.9637165684,0.8168174794,0.040860214,0.4649749821,0.4645922747,0.2124007432,0
2579,0.07852426589,0.8995162132,0.9044123386,0.8824550019,0.03403632815,0.09856282486,0.01288022013,0.1730381752,0.08823982954,0.8431372536,0.9175126007,0.8076834713,0.2187905156,0.9997491381,0.2523689849,0.040860214,0.0929235168,0.09227467811,0.1691938223,0
2580,0.1242458815,0.9060385771,0.8907519597,0.9221219309,0.08671443761,0.046379163,0.002351275828,0.3594511924,0.1147085569,0.7869634357,0.925262066,0.6779129529,0.1937951966,0.9997491381,0.8500818649,0.040860214,0.4896354539,0.4892703863,0.1701098023,0
2581,0.1105547771,0.8836094305,0.9106000339,0.8922713234,0.03712381842,0.0845111591,0.008626342797,0.2012436429,0.1097413948,0.8105906321,0.9161890672,0.7173700081,0.2075546669,0.9815257701,0.5892738909,0.040860214,0.4231593996,0.4227467811,0.1306636584,0
2582,0.08307449783,0.9242724775,0.9102939658,0.9081452153,0.05283877512,0.08606369692,0.009539803381,0.2278735878,0.07170570926,0.8631578964,0.9382550372,0.8650475701,0.2122131841,0.9997491381,0.2410064003,0.040860214,0.5432451751,0.5429184549,0.0745609696,0
2583,0.06093994113,0.9038788161,0.8916578097,0.8843391253,0.04912552399,0.0993189405,0.01301764078,0.1733800137,0.05679373979,0.8833652,0.91347874,0.8477851321,0.2257058955,0.9637165684,0.5181846694,0.5569892468,0.4328091494,0.4216738197,0.08163866298,0
2584,0.09567775794,0.8652367569,0.8759469543,0.8608715263,0.04269894824,0.07379694671,0.006495641176,0.2832800888,0.1171196198,0.7830882357,0.8843694329,0.6607963865,0.2022814043,0.9997491381,0.7529881865,0.5053763435,0.5432451751,0.5332618026,0.1233335288,0
2585,0.06918815039,0.8229842588,0.8220344702,0.8109749159,0.05035853245,0.06730989387,0.005106780051,0.2206985009,0.08387378189,0.7894736857,0.8355276418,0.694235461,0.1921183352,0.9463075685,0.4100380387,0.040860214,0.2944960686,0.2939914163,0.1292996941,0
2586,0.1725702728,0.9532133266,0.9196864475,0.9475175405,0.08126159209,0.07209809241,0.006150932661,0.2990538493,0.1643266114,0.9274193536,0.9497071728,0.7131683788,0.2015089596,0.9997491381,0.5017624619,0.5053763435,0.431736955,0.4216738197,0.1371820644,0
2587,0.147954899,0.932026638,0.8777348114,0.9570041814,0.1340828806,0.05696605934,0.004283936408,0.3685775388,0.1070982833,0.9447322964,0.9335023737,0.744873306,0.205684163,0.9997491381,0.4945774071,0.040860214,0.4017155111,0.4012875536,0.1335645058,0
2588,0.103618259,0.8682771975,0.8529754231,0.8787013523,0.08387779362,0.05402197067,0.003421246769,0.3248241455,0.1100978636,0.7536231893,0.8880326671,0.7887049614,0.1918806643,0.9997491381,0.4789860328,0.040860214,0.5207290922,0.5203862661,0.07887340384,0
2589,0.1540984029,0.8878038376,0.8567699557,0.9363855244,0.1358825379,0.04144870229,0.001741351636,0.3845149388,0.1385849855,0.9362549786,0.9079992835,0.7126913727,0.1984658544,0.9997491381,0.4404169965,0.5053763435,0.3909935668,0.3809012876,0.08742028003,0
2590,0.1239764357,0.8765767728,0.862267811,0.8908631045,0.08601206131,0.04840099316,0.002456963395,0.3746085505,0.1433113465,0.8344594607,0.8905983024,0.6509259589,0.192834158,0.9997491381,0.5269796251,0.040860214,0.4606862044,0.4603004292,0.1045585639,0
2591,0.13448177,0.8575925784,0.8087313252,0.8734274863,0.1247658967,0.04137486306,0.001871442189,0.3925080547,0.1292357434,0.8663967607,0.8605948951,0.6353163538,0.1945209728,0.9637165684,1,0.040860214,0.5110793424,0.5107296137,0.1404739416,0
2592,0.1274442819,0.8891854205,0.8779727259,0.9160179703,0.0940813524,0.05248903927,0.003618545184,0.3676147159,0.1322062463,0.7756849321,0.9082433895,0.7449575808,0.206749686,0.9463075685,0.5262792823,0.040860214,0.467119371,0.4667381974,0.1638967308,0
2593,0.1535849472,0.8977556891,0.8640242379,0.9108654371,0.1035868476,0.05673874965,0.004123003013,0.3303395044,0.1344201798,0.9012345679,0.9044951442,0.7319188074,0.205684163,0.9997491381,0.3542075226,0.040860214,0.4488920658,0.4484978541,0.05380294664,0
2594,0.1207009947,0.9296356561,0.893147,0.9459818203,0.1073668138,0.05137079217,0.003099276204,0.3130154938,0.1010585973,0.9340866286,0.941950114,0.7248481057,0.1947638623,0.9905847843,0.4471758654,0.040860214,0.4467476769,0.4463519313,0.1475001331,0
2595,0.1442316714,0.9040868082,0.8724755667,0.9186755477,0.1023747928,0.05014262292,0.003101924173,0.3566442086,0.1353009821,0.8524305571,0.9190826108,0.7435705837,0.2035793951,0.9997491381,0.6534539837,0.040860214,0.4403145104,0.4399141631,0.2024230722,0
2596,0.07384525468,0.9246712349,0.9165967315,0.9287002994,0.06622257981,0.04601018182,0.00201369088,0.2568095835,0.05623358136,0.8184991286,0.9470004536,0.7791487353,0.1916434565,0.9997491381,0.651382616,0.040860214,0.4628305933,0.4624463519,0.1844831102,0
2597,0.1428139334,0.9270175174,0.909091881,0.9365150776,0.08160571996,0.05092032447,0.002776719027,0.3676638065,0.1354641797,0.911811025,0.9365359152,0.7136872367,0.1997248295,0.9905847843,0.6470156494,0.040860214,0.4510364546,0.4506437768,0.1224439995,0
2598,0.1415838127,0.9220549582,0.875426248,0.97139381,0.1504403148,0.03786780923,0.001520146755,0.3536539138,0.08053731709,1,0.9430726798,0.759635176,0.1921183352,0.9905847843,0.5625391448,0.040860214,0.4778413152,0.4774678112,0.1633961431,0
2599,0.1527174929,0.8060193579,0.8307893663,0.8060783137,0.03650609821,0.1071073442,0.01280445624,0.2012252863,0.1751702544,0.7617021286,0.8320504716,0.6189460731,0.1914067119,0.9815257701,0.4165811987,0.040860214,0.388849178,0.3884120172,0.1087344821,0
2600,0.1334578819,0.8827554762,0.8482836558,0.9101358443,0.1192456839,0.04787679429,0.002399524179,0.3342858622,0.1268781989,0.7639751536,0.8981444152,0.7325629406,0.2111019859,0.9905847843,0.6542318085,0.040860214,0.4606862044,0.4603004292,0.1827135908,0
2601,0.1355247995,0.9358915144,0.8738209553,0.9318305322,0.1137354431,0.06221860803,0.004780222765,0.3224664193,0.1111913462,0.925734025,0.9284591035,0.7006393406,0.2113789041,0.9997491381,0.6042185577,0.040860214,0.4692637598,0.4688841202,0.1616611313,0
2602,0.1567782088,0.9285286428,0.8650964536,0.9567638454,0.1469906841,0.04486558122,0.002218651936,0.3819560669,0.1155944866,0.90507365,0.9315772453,0.6656703742,0.1911704306,0.9997491381,0.6762304127,0.040860214,0.5636168692,0.563304721,0.1670326973,0
2603,0.1525508022,0.9082372512,0.8928554188,0.9252244007,0.08753654002,0.0576248438,0.003852869464,0.2905065346,0.1317636537,0.8716356107,0.9269398111,0.6976914472,0.2002319974,0.9905847843,0.3051738814,0.3505376337,0.2301644031,0.2231759657,0.1422167946,0
2604,0.1417275131,0.9023601383,0.9083208653,0.9133646702,0.05995289553,0.05541076091,0.003216989064,0.2778342728,0.1542542167,0.8847736643,0.9213515665,0.8686494609,0.2853338969,0.9905847843,0.3741109631,0.040860214,0.1904932094,0.1899141631,0.2123348533,0
2605,0.1451399677,0.9515141452,0.918766754,0.9626028694,0.09684971612,0.04764690715,0.002273990523,0.2994615899,0.1167471038,0.8961038964,0.9556954592,0.7836850362,0.2310501284,0.9905847843,0.3597038581,0.040860214,0.3984989278,0.3980686695,0.1215149519,0
2606,0.06397221835,0.9212118451,0.923611966,0.9206019271,0.05107345991,0.06393074917,0.004547463772,0.1445666007,0.05379379359,0.8226164071,0.9481409878,0.8243685962,0.2294569339,0.9905847843,0.4187155153,0.4537634403,0.4231593996,0.4141630901,0.1128529888,0
2607,0.1159987661,0.9228899675,0.8903116926,0.9133474659,0.07866150551,0.08426069412,0.009582101294,0.2639581279,0.1017241773,0.8640275393,0.9328731957,0.7199680544,0.1950072304,0.9997491381,0.5302140807,0.040860214,0.4446032881,0.4442060086,0.1321233675,0
2608,0.09843631728,0.8983615395,0.884054658,0.8851311977,0.05779926887,0.05849033149,0.004203594299,0.302348123,0.1041017748,0.875789475,0.9063044058,0.7328623897,0.1911704306,0.9905847843,0.3027769485,0.040860214,0.1744102931,0.1738197425,0.1055151896,0
2609,0.1462883941,0.8052966763,0.7982870431,0.8157695024,0.07970072219,0.124397073,0.02093200523,0.2786852631,0.1705578354,0.7053571429,0.8232211916,0.7618633063,0.1992197099,0.9905847843,0.2434561908,0.040860214,0.181915654,0.1813304721,0.1031279675,0
2610,0.08072453407,0.9184995764,0.9207872204,0.9192437033,0.05269313045,0.05596468285,0.00338741798,0.2475474305,0.07704065443,0.8721934357,0.9416715728,0.6892841793,0.1930737075,0.9997491381,0.8070296097,0.040860214,0.6107934239,0.6105150215,0.1822736987,0
